XCoord,YCoord,FID,OBJECTID,JOIN_COUNT,TARGET_FID,HOUSEHOLD_,HOUSEHOLD1,EA_ID,EA_ID2,RURAL,SAQ01,YEAR,PTRACK,REGION,LATITUDE,LONGITUDE,JOIN_COU_1,TARGET_F_1,WEREDA_ID,RECNO,W6ID,NAME,ISO_CTRY,OLDLVLID,D_POINT,SHAPE_LENG,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3,SHAPE_LE_1,SHAPE_AR_1
476192.13888513,997258.15507119,8862,8863,0,0,140906010901000000.000000,140906010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.023574,38.784249,0,8862,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
476192.13888513,997258.15507119,8863,8864,0,0,140906010901000000.000000,140906010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.023574,38.784249,0,8863,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
476192.13888513,997258.15507119,8864,8865,0,0,140906010901000000.000000,140906010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.023574,38.784249,0,8864,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
476192.13888513,997258.15507119,8865,8866,0,0,140906010901000000.000000,140906010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.023574,38.784249,0,8865,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
476192.13888513,997258.15507119,8866,8867,0,0,140906010901000000.000000,140906010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.023574,38.784249,0,8866,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
476192.13888513,997258.15507119,8867,8868,0,0,140906010901000000.000000,140906010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.023574,38.784249,0,8867,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
476192.13888513,997258.15507119,8868,8869,0,0,140906010901000000.000000,140906010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.023574,38.784249,0,8868,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8869,8870,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8869,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8870,8871,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8870,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8871,8872,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8871,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8872,8873,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8872,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8873,8874,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8873,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8874,8875,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8874,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8875,8876,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8875,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8876,8877,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8876,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8877,8878,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8877,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8878,8879,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8878,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8879,8880,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8879,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8880,8881,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8880,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8881,8882,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8881,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8882,8883,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8882,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
482602.37819081,998427.39637263,8883,8884,0,0,140913010901000000.000000,140913010901000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.034180,38.842568,0,8883,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8884,8885,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8884,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8885,8886,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8885,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8886,8887,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8886,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8887,8888,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8887,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8888,8889,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8888,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8889,8890,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8889,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8890,8891,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8890,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8891,8892,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8891,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8892,8893,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8892,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8893,8894,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8893,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8894,8895,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8894,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8895,8896,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8895,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8896,8897,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8896,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8897,8898,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8897,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
479434.06848585,996336.77200727,8898,8899,0,0,141006011000000000.000000,141006011000000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,9.015257,38.813750,0,8898,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8899,8900,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8899,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8900,8901,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8900,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8901,8902,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8901,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8902,8903,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8902,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8903,8904,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8903,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8904,8905,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8904,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8905,8906,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8905,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8906,8907,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8906,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8907,8908,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8907,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8908,8909,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8908,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8909,8910,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8909,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8910,8911,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8910,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8911,8912,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8911,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8912,8913,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8912,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
475379.95330192,989595.48218286,8913,8914,0,0,141012011001000000.000000,141012011001000000.000000,0,0,Large town (urban),Addis Ababa,2014,Only in 2nd wave,Addis Ababa,8.954261,38.776901,0,8913,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8914,8915,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8914,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8915,8916,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8915,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8916,8917,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8916,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8917,8918,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8917,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8918,8919,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8918,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8919,8920,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8919,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8920,8921,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8920,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8921,8922,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8921,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8922,8923,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8922,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8923,8924,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8923,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8924,8925,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8924,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8925,8926,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8925,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8926,8927,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8926,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8927,8928,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8927,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
812295.34257410,1062684.44372165,8928,8929,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.603701,41.845899,0,8928,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8929,8930,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8929,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8930,8931,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8930,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8931,8932,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8931,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8932,8933,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8932,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8933,8934,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8933,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8934,8935,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8934,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8935,8936,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8935,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8936,8937,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8936,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8937,8938,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8937,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8938,8939,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8938,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8939,8940,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8939,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8940,8941,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8940,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8941,8942,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8941,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813319.08543048,1061916.76896002,8942,8943,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.596689,41.855159,0,8942,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8943,8944,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8943,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8944,8945,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8944,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8945,8946,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8945,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8946,8947,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8946,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8947,8948,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8947,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8948,8949,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8948,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8949,8950,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8949,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8950,8951,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8950,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8951,8952,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8951,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
813667.15631265,1061746.47732602,8952,8953,0,0,150101010100000000.000000,150101010100000000.000000,0,0,Large town (urban),Diredwa,2014,Only in 2nd wave,Other regions,9.595125,41.858315,0,8952,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
